movie_id,title,genres,title_length,text_for_embedding,clean_text,text_length
757,Ashes of Time (1994),Drama,20,Ashes of Time (1994) Drama,Ashes of Time (1994) Drama,26
758,"Jar, The (Khomreh) (1992)",Drama,25,"Jar, The (Khomreh) (1992) Drama","Jar, The (Khomreh) (1992) Drama",31
759,Maya Lin: A Strong Clear Vision (1994),Documentary,38,Maya Lin: A Strong Clear Vision (1994) Documentary,Maya Lin: A Strong Clear Vision (1994) Documentary,50
760,Stalingrad (1993),War,17,Stalingrad (1993) War,Stalingrad (1993) War,21
761,"Phantom, The (1996)",Adventure,19,"Phantom, The (1996) Adventure","Phantom, The (1996) Adventure",29
762,Striptease (1996),Comedy|Crime,17,"Striptease (1996) Comedy,Crime","Striptease (1996) Comedy,Crime",30
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,56,"Last of the High Kings, The (a.k.a. Summer Fling) (1996) Drama","Last of the High Kings, The (a.k.a. Summer Fling) (1996) Drama",62
764,Heavy (1995),Drama|Romance,12,"Heavy (1995) Drama,Romance","Heavy (1995) Drama,Romance",26
765,Jack (1996),Comedy|Drama,11,"Jack (1996) Comedy,Drama","Jack (1996) Comedy,Drama",24
766,I Shot Andy Warhol (1996),Drama,25,I Shot Andy Warhol (1996) Drama,I Shot Andy Warhol (1996) Drama,31
767,"Grass Harp, The (1995)",Drama,22,"Grass Harp, The (1995) Drama","Grass Harp, The (1995) Drama",28
768,Someone Else's America (1995),Drama,29,Someone Else's America (1995) Drama,Someone Else's America (1995) Drama,35
769,Marlene Dietrich: Shadow and Light (1996),Documentary,41,Marlene Dietrich: Shadow and Light (1996) Documentary,Marlene Dietrich: Shadow and Light (1996) Documentary,53
770,Costa Brava (1946),Drama,18,Costa Brava (1946) Drama,Costa Brava (1946) Drama,24
771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,40,"Vie est belle, La (Life is Rosey) (1987) Comedy,Drama","Vie est belle, La (Life is Rosey) (1987) Comedy,Drama",53
772,Quartier Mozart (1992),Comedy,22,Quartier Mozart (1992) Comedy,Quartier Mozart (1992) Comedy,29
773,Touki Bouki (Journey of the Hyena) (1973),Drama,41,Touki Bouki (Journey of the Hyena) (1973) Drama,Touki Bouki (Journey of the Hyena) (1973) Drama,47
774,Wend Kuuni (God's Gift) (1982),Drama,30,Wend Kuuni (God's Gift) (1982) Drama,Wend Kuuni (God's Gift) (1982) Drama,36
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,50,Spirits of the Dead (Tre Passi nel Delirio) (1968) Horror,Spirits of the Dead (Tre Passi nel Delirio) (1968) Horror,57
776,Babyfever (1994),Comedy|Drama,16,"Babyfever (1994) Comedy,Drama","Babyfever (1994) Comedy,Drama",29
777,Pharaoh's Army (1995),War,21,Pharaoh's Army (1995) War,Pharaoh's Army (1995) War,25
778,Trainspotting (1996),Drama,20,Trainspotting (1996) Drama,Trainspotting (1996) Drama,26
779,'Til There Was You (1997),Drama|Romance,25,"'Til There Was You (1997) Drama,Romance","'Til There Was You (1997) Drama,Romance",39
780,Independence Day (ID4) (1996),Action|Sci-Fi|War,29,"Independence Day (ID4) (1996) Action,Sci-Fi,War","Independence Day (ID4) (1996) Action,Sci-Fi,War",47
781,Stealing Beauty (1996),Drama,22,Stealing Beauty (1996) Drama,Stealing Beauty (1996) Drama,28
782,"Fan, The (1996)",Thriller,15,"Fan, The (1996) Thriller","Fan, The (1996) Thriller",24
783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,35,"Hunchback of Notre Dame, The (1996) Animation,Children's,Musical","Hunchback of Notre Dame, The (1996) Animation,Children's,Musical",64
784,"Cable Guy, The (1996)",Comedy,21,"Cable Guy, The (1996) Comedy","Cable Guy, The (1996) Comedy",28
785,Kingpin (1996),Comedy,14,Kingpin (1996) Comedy,Kingpin (1996) Comedy,21
786,Eraser (1996),Action|Thriller,13,"Eraser (1996) Action,Thriller","Eraser (1996) Action,Thriller",29
787,"Gate of Heavenly Peace, The (1995)",Documentary,34,"Gate of Heavenly Peace, The (1995) Documentary","Gate of Heavenly Peace, The (1995) Documentary",46
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,27,"Nutty Professor, The (1996) Comedy,Fantasy,Romance,Sci-Fi","Nutty Professor, The (1996) Comedy,Fantasy,Romance,Sci-Fi",57
789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama,45,"I, Worst of All (Yo, la peor de todas) (1990) Drama","I, Worst of All (Yo, la peor de todas) (1990) Drama",51
790,An Unforgettable Summer (1994),Drama,30,An Unforgettable Summer (1994) Drama,An Unforgettable Summer (1994) Drama,36
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,63,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995) Documentary","Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995) Documentary",75
792,"Hungarian Fairy Tale, A (1987)",Fantasy,30,"Hungarian Fairy Tale, A (1987) Fantasy","Hungarian Fairy Tale, A (1987) Fantasy",38
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,76,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993) Drama,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993) Drama,82
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,31,"Midnight Dancers (Sibak) (1994) Comedy,Drama","Midnight Dancers (Sibak) (1994) Comedy,Drama",44
795,Somebody to Love (1994),Drama,23,Somebody to Love (1994) Drama,Somebody to Love (1994) Drama,29
796,"Very Natural Thing, A (1974)",Drama,28,"Very Natural Thing, A (1974) Drama","Very Natural Thing, A (1974) Drama",34
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,81,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991) Comedy","Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991) Comedy",88
798,Daylight (1996),Action|Adventure|Thriller,15,"Daylight (1996) Action,Adventure,Thriller","Daylight (1996) Action,Adventure,Thriller",41
799,"Frighteners, The (1996)",Comedy|Horror,23,"Frighteners, The (1996) Comedy,Horror","Frighteners, The (1996) Comedy,Horror",37
800,Lone Star (1996),Drama|Mystery,16,"Lone Star (1996) Drama,Mystery","Lone Star (1996) Drama,Mystery",30
801,Harriet the Spy (1996),Children's|Comedy,22,"Harriet the Spy (1996) Children's,Comedy","Harriet the Spy (1996) Children's,Comedy",40
802,Phenomenon (1996),Drama|Romance,17,"Phenomenon (1996) Drama,Romance","Phenomenon (1996) Drama,Romance",31
803,Walking and Talking (1996),Romance,26,Walking and Talking (1996) Romance,Walking and Talking (1996) Romance,34
804,She's the One (1996),Comedy|Romance,20,"She's the One (1996) Comedy,Romance","She's the One (1996) Comedy,Romance",35
805,"Time to Kill, A (1996)",Drama,22,"Time to Kill, A (1996) Drama","Time to Kill, A (1996) Drama",28
806,American Buffalo (1996),Drama,23,American Buffalo (1996) Drama,American Buffalo (1996) Drama,29
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,54,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995) Comedy,Romance","Rendezvous in Paris (Rendez-vous de Paris, Les) (1995) Comedy,Romance",69
808,Alaska (1996),Adventure|Children's,13,"Alaska (1996) Adventure,Children's","Alaska (1996) Adventure,Children's",34
809,Fled (1996),Action|Adventure,11,"Fled (1996) Action,Adventure","Fled (1996) Action,Adventure",28
810,Kazaam (1996),Children's|Comedy|Fantasy,13,"Kazaam (1996) Children's,Comedy,Fantasy","Kazaam (1996) Children's,Comedy,Fantasy",39
811,"Bewegte Mann, Der (1994)",Comedy,24,"Bewegte Mann, Der (1994) Comedy","Bewegte Mann, Der (1994) Comedy",31
812,Magic Hunter (1994),Drama,19,Magic Hunter (1994) Drama,Magic Hunter (1994) Drama,25
813,Larger Than Life (1996),Comedy,23,Larger Than Life (1996) Comedy,Larger Than Life (1996) Comedy,30
814,"Boy Called Hate, A (1995)",Drama,25,"Boy Called Hate, A (1995) Drama","Boy Called Hate, A (1995) Drama",31
815,Power 98 (1995),Action|Mystery|Thriller,15,"Power 98 (1995) Action,Mystery,Thriller","Power 98 (1995) Action,Mystery,Thriller",39
816,Two Deaths (1995),Drama,17,Two Deaths (1995) Drama,Two Deaths (1995) Drama,23
818,"Very Brady Sequel, A (1996)",Comedy,27,"Very Brady Sequel, A (1996) Comedy","Very Brady Sequel, A (1996) Comedy",34
819,Stefano Quantestorie (1993),Comedy|Drama,27,"Stefano Quantestorie (1993) Comedy,Drama","Stefano Quantestorie (1993) Comedy,Drama",40
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,50,"Death in the Garden (Mort en ce jardin, La) (1956) Drama","Death in the Garden (Mort en ce jardin, La) (1956) Drama",56
821,"Crude Oasis, The (1995)",Romance,23,"Crude Oasis, The (1995) Romance","Crude Oasis, The (1995) Romance",31
822,Hedd Wyn (1992),Drama,15,Hedd Wyn (1992) Drama,Hedd Wyn (1992) Drama,21
823,"Collectionneuse, La (1967)",Drama,26,"Collectionneuse, La (1967) Drama","Collectionneuse, La (1967) Drama",32
824,Kaspar Hauser (1993),Drama,20,Kaspar Hauser (1993) Drama,Kaspar Hauser (1993) Drama,26
825,Echte Kerle (1996),Comedy|Romance,18,"Echte Kerle (1996) Comedy,Romance","Echte Kerle (1996) Comedy,Romance",33
826,Diebinnen (1995),Drama,16,Diebinnen (1995) Drama,Diebinnen (1995) Drama,22
827,"Convent, The (Convento, O) (1995)",Drama,33,"Convent, The (Convento, O) (1995) Drama","Convent, The (Convento, O) (1995) Drama",39
828,"Adventures of Pinocchio, The (1996)",Adventure|Children's,35,"Adventures of Pinocchio, The (1996) Adventure,Children's","Adventures of Pinocchio, The (1996) Adventure,Children's",56
829,Joe's Apartment (1996),Comedy|Musical,22,"Joe's Apartment (1996) Comedy,Musical","Joe's Apartment (1996) Comedy,Musical",37
830,"First Wives Club, The (1996)",Comedy,28,"First Wives Club, The (1996) Comedy","First Wives Club, The (1996) Comedy",35
831,Stonewall (1995),Drama,16,Stonewall (1995) Drama,Stonewall (1995) Drama,22
832,Ransom (1996),Drama|Thriller,13,"Ransom (1996) Drama,Thriller","Ransom (1996) Drama,Thriller",28
833,High School High (1996),Comedy,23,High School High (1996) Comedy,High School High (1996) Comedy,30
834,Phat Beach (1996),Comedy,17,Phat Beach (1996) Comedy,Phat Beach (1996) Comedy,24
835,Foxfire (1996),Drama,14,Foxfire (1996) Drama,Foxfire (1996) Drama,20
836,Chain Reaction (1996),Action|Adventure|Thriller,21,"Chain Reaction (1996) Action,Adventure,Thriller","Chain Reaction (1996) Action,Adventure,Thriller",47
837,Matilda (1996),Children's|Comedy,14,"Matilda (1996) Children's,Comedy","Matilda (1996) Children's,Comedy",32
838,Emma (1996),Comedy|Drama|Romance,11,"Emma (1996) Comedy,Drama,Romance","Emma (1996) Comedy,Drama,Romance",32
839,"Crow: City of Angels, The (1996)",Action|Thriller,32,"Crow: City of Angels, The (1996) Action,Thriller","Crow: City of Angels, The (1996) Action,Thriller",48
840,House Arrest (1996),Comedy,19,House Arrest (1996) Comedy,House Arrest (1996) Comedy,26
841,Eyes Without a Face (1959),Horror,26,Eyes Without a Face (1959) Horror,Eyes Without a Face (1959) Horror,33
842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,55,Tales from the Crypt Presents: Bordello of Blood (1996) Horror,Tales from the Crypt Presents: Bordello of Blood (1996) Horror,62
843,Lotto Land (1995),Drama,17,Lotto Land (1995) Drama,Lotto Land (1995) Drama,23
844,"Story of Xinghua, The (1993)",Drama,28,"Story of Xinghua, The (1993) Drama","Story of Xinghua, The (1993) Drama",34
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,51,"Day the Sun Turned Cold, The (Tianguo niezi) (1994) Drama","Day the Sun Turned Cold, The (Tianguo niezi) (1994) Drama",57
846,Flirt (1995),Drama,12,Flirt (1995) Drama,Flirt (1995) Drama,18
847,"Big Squeeze, The (1996)",Comedy|Drama,23,"Big Squeeze, The (1996) Comedy,Drama","Big Squeeze, The (1996) Comedy,Drama",36
848,"Spitfire Grill, The (1996)",Drama,26,"Spitfire Grill, The (1996) Drama","Spitfire Grill, The (1996) Drama",32
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,23,"Escape from L.A. (1996) Action,Adventure,Sci-Fi,Thriller","Escape from L.A. (1996) Action,Adventure,Sci-Fi,Thriller",56
850,Cyclo (1995),Crime|Drama,12,"Cyclo (1995) Crime,Drama","Cyclo (1995) Crime,Drama",24
851,Basquiat (1996),Drama,15,Basquiat (1996) Drama,Basquiat (1996) Drama,21
852,Tin Cup (1996),Comedy|Romance,14,"Tin Cup (1996) Comedy,Romance","Tin Cup (1996) Comedy,Romance",29
853,Dingo (1992),Drama,12,Dingo (1992) Drama,Dingo (1992) Drama,18
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,49,"Ballad of Narayama, The (Narayama Bushiko) (1958) Drama","Ballad of Narayama, The (Narayama Bushiko) (1958) Drama",55
855,Every Other Weekend (1990),Drama,26,Every Other Weekend (1990) Drama,Every Other Weekend (1990) Drama,32
856,Mille bolle blu (1993),Comedy,22,Mille bolle blu (1993) Comedy,Mille bolle blu (1993) Comedy,29
857,Crows and Sparrows (1949),Drama,25,Crows and Sparrows (1949) Drama,Crows and Sparrows (1949) Drama,31
858,"Godfather, The (1972)",Action|Crime|Drama,21,"Godfather, The (1972) Action,Crime,Drama","Godfather, The (1972) Action,Crime,Drama",40
859,"Hippie Revolution, The (1996)",Documentary,29,"Hippie Revolution, The (1996) Documentary","Hippie Revolution, The (1996) Documentary",41
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,43,"Maybe, Maybe Not (Bewegte Mann, Der) (1994) Comedy","Maybe, Maybe Not (Bewegte Mann, Der) (1994) Comedy",50
861,Supercop (1992),Action|Thriller,15,"Supercop (1992) Action,Thriller","Supercop (1992) Action,Thriller",31
862,Manny & Lo (1996),Drama,17,Manny & Lo (1996) Drama,Manny & Lo (1996) Drama,23
863,Celestial Clockwork (1994),Comedy,26,Celestial Clockwork (1994) Comedy,Celestial Clockwork (1994) Comedy,33
864,"Wife, The (1995)",Comedy|Drama,16,"Wife, The (1995) Comedy,Drama","Wife, The (1995) Comedy,Drama",29
865,Small Faces (1995),Drama,18,Small Faces (1995) Drama,Small Faces (1995) Drama,24
866,Bound (1996),Crime|Drama|Romance|Thriller,12,"Bound (1996) Crime,Drama,Romance,Thriller","Bound (1996) Crime,Drama,Romance,Thriller",41
867,Carpool (1996),Comedy|Crime,14,"Carpool (1996) Comedy,Crime","Carpool (1996) Comedy,Crime",27
868,Death in Brunswick (1991),Comedy,25,Death in Brunswick (1991) Comedy,Death in Brunswick (1991) Comedy,32
869,Kansas City (1996),Crime,18,Kansas City (1996) Crime,Kansas City (1996) Crime,24
870,Gone Fishin' (1997),Comedy,19,Gone Fishin' (1997) Comedy,Gone Fishin' (1997) Comedy,26
871,Lover's Knot (1996),Comedy,19,Lover's Knot (1996) Comedy,Lover's Knot (1996) Comedy,26
872,Aiqing wansui (1994),Drama,20,Aiqing wansui (1994) Drama,Aiqing wansui (1994) Drama,26
873,Shadow of Angels (Schatten der Engel) (1976),Drama,44,Shadow of Angels (Schatten der Engel) (1976) Drama,Shadow of Angels (Schatten der Engel) (1976) Drama,50
874,Killer: A Journal of Murder (1995),Crime|Drama,34,"Killer: A Journal of Murder (1995) Crime,Drama","Killer: A Journal of Murder (1995) Crime,Drama",46
875,Nothing to Lose (1994),Drama,22,Nothing to Lose (1994) Drama,Nothing to Lose (1994) Drama,28
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,49,Police Story 4: Project S (Chao ji ji hua) (1993) Action,Police Story 4: Project S (Chao ji ji hua) (1993) Action,56
877,Girls Town (1996),Drama,17,Girls Town (1996) Drama,Girls Town (1996) Drama,23
878,Bye-Bye (1995),Drama,14,Bye-Bye (1995) Drama,Bye-Bye (1995) Drama,20
879,"Relic, The (1997)",Horror,17,"Relic, The (1997) Horror","Relic, The (1997) Horror",24
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,32,"Island of Dr. Moreau, The (1996) Sci-Fi,Thriller","Island of Dr. Moreau, The (1996) Sci-Fi,Thriller",48
881,First Kid (1996),Children's|Comedy,16,"First Kid (1996) Children's,Comedy","First Kid (1996) Children's,Comedy",34
882,"Trigger Effect, The (1996)",Drama|Thriller,26,"Trigger Effect, The (1996) Drama,Thriller","Trigger Effect, The (1996) Drama,Thriller",41
884,Sweet Nothing (1995),Drama,20,Sweet Nothing (1995) Drama,Sweet Nothing (1995) Drama,26
885,Bogus (1996),Children's|Drama|Fantasy,12,"Bogus (1996) Children's,Drama,Fantasy","Bogus (1996) Children's,Drama,Fantasy",37
886,Bulletproof (1996),Action,18,Bulletproof (1996) Action,Bulletproof (1996) Action,25
887,Talk of Angels (1998),Drama,21,Talk of Angels (1998) Drama,Talk of Angels (1998) Drama,27
888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,57,"Land Before Time III: The Time of the Great Giving (1995) Animation,Children's","Land Before Time III: The Time of the Great Giving (1995) Animation,Children's",78
889,1-900 (1994),Romance,12,1-900 (1994) Romance,1-900 (1994) Romance,20
890,Baton Rouge (1988),Thriller,18,Baton Rouge (1988) Thriller,Baton Rouge (1988) Thriller,27
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,44,"Halloween: The Curse of Michael Myers (1995) Horror,Thriller","Halloween: The Curse of Michael Myers (1995) Horror,Thriller",60
892,Twelfth Night (1996),Comedy|Drama|Romance,20,"Twelfth Night (1996) Comedy,Drama,Romance","Twelfth Night (1996) Comedy,Drama,Romance",41
893,Mother Night (1996),Drama,19,Mother Night (1996) Drama,Mother Night (1996) Drama,25
894,Liebelei (1933),Romance,15,Liebelei (1933) Romance,Liebelei (1933) Romance,23
895,Venice/Venice (1992),Drama,20,Venice/Venice (1992) Drama,Venice/Venice (1992) Drama,26
896,Wild Reeds (1994),Drama,17,Wild Reeds (1994) Drama,Wild Reeds (1994) Drama,23
897,For Whom the Bell Tolls (1943),Adventure|War,30,"For Whom the Bell Tolls (1943) Adventure,War","For Whom the Bell Tolls (1943) Adventure,War",44
898,"Philadelphia Story, The (1940)",Comedy|Romance,30,"Philadelphia Story, The (1940) Comedy,Romance","Philadelphia Story, The (1940) Comedy,Romance",45
899,Singin' in the Rain (1952),Musical|Romance,26,"Singin' in the Rain (1952) Musical,Romance","Singin' in the Rain (1952) Musical,Romance",42
900,"American in Paris, An (1951)",Musical|Romance,28,"American in Paris, An (1951) Musical,Romance","American in Paris, An (1951) Musical,Romance",44
901,Funny Face (1957),Comedy|Musical,17,"Funny Face (1957) Comedy,Musical","Funny Face (1957) Comedy,Musical",32
902,Breakfast at Tiffany's (1961),Drama|Romance,29,"Breakfast at Tiffany's (1961) Drama,Romance","Breakfast at Tiffany's (1961) Drama,Romance",43
903,Vertigo (1958),Mystery|Thriller,14,"Vertigo (1958) Mystery,Thriller","Vertigo (1958) Mystery,Thriller",31
904,Rear Window (1954),Mystery|Thriller,18,"Rear Window (1954) Mystery,Thriller","Rear Window (1954) Mystery,Thriller",35
905,It Happened One Night (1934),Comedy,28,It Happened One Night (1934) Comedy,It Happened One Night (1934) Comedy,35
906,Gaslight (1944),Mystery|Thriller,15,"Gaslight (1944) Mystery,Thriller","Gaslight (1944) Mystery,Thriller",32
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,24,"Gay Divorcee, The (1934) Comedy,Musical,Romance","Gay Divorcee, The (1934) Comedy,Musical,Romance",47
908,North by Northwest (1959),Drama|Thriller,25,"North by Northwest (1959) Drama,Thriller","North by Northwest (1959) Drama,Thriller",40
909,"Apartment, The (1960)",Comedy|Drama,21,"Apartment, The (1960) Comedy,Drama","Apartment, The (1960) Comedy,Drama",34
